,Year,Country,Sex,Age,Activity,Fatal
3380,1965,BAHAMAS,M,32,Other,N
3381,1965,BAHAMAS,F,Unknown,Other,Y
3382,1965,NEW BRITAIN,M,15,Fishing,Y
3383,1965,PAPUA NEW GUINEA,M,27,Other,N
3384,1965,PAPUA NEW GUINEA,M,Unknown,Other,N
3385,1965,PAPUA NEW GUINEA,M,Unknown,Fishing,N
3386,1965,MEXICO,M,23,Unknown,N
3387,1965,PHILIPPINES,M,Unknown,Other,Y
3388,1965,USA,M,15,Swimming,N
3389,1965,BAHAMAS,M,Unknown,Other,N
3390,1965,MEXICO,M,25,Other,Y
3391,1965,BERMUDA,Unknown,Unknown,Unknown,N
3392,1965,USA,M,6,Other,N
3393,1965,USA,M,Unknown,Other,N
3394,1965,MEXICO,M,38,Swimming,N
3395,1965,PAPUA NEW GUINEA,M,Unknown,Fishing,N
3396,1965,SOUTH PACIFIC OCEAN,M,Unknown,Other,Y
3397,1965,MEXICO,M,Unknown,Swimming,Y
3398,1965,MEXICO,M,Unknown,Swimming,Y
3399,1965,EGYPT,M,Unknown,Other,N
3400,1965,JAMAICA,M,Unknown,Other,N
3401,1965,MEXICO,M,35,Swimming,N
3402,1965,USA,M,49,Unknown,N
3403,1965,USA,M,19,Surfing,Y
3404,1965,USA,M,28,Fishing,N
3405,1965,PALAU,M,8,Other,N
3406,1965,USA,M,17,Surfing,N
3407,1965,USA,M,Unknown,Other,N
3408,1965,USA,M,16,Other,N
3409,1965,SOUTH AFRICA,M,25,Other,N
3410,1965,USA,M,18,Other,N
3411,1965,USA,M,21,Other,Y
3412,1965,SOUTH AFRICA,M,22,Other,N
3413,1965,SOUTH AFRICA,M,20,Surfing,N
3414,1965,AUSTRALIA,M,Unknown,Swimming,N
3415,1965,NEW GUINEA,M,30,Other,Y
3416,1965,USA,M,13,Other,N
3417,1965,USA,M,15,Surfing,N
3418,1965,USA,M,Unknown,Other,N
3419,1965,RED SEA,M,Unknown,Other,N
3420,1965,EGYPT,M,30,Fishing,N
3421,1965,VANUATU,M,Unknown,Unknown,Y
3422,1965,SOUTH AFRICA,Unknown,Unknown,Other,Unknown
3423,1964,SOUTH AFRICA,M,19,Swimming,N
3424,1964,PAPUA NEW GUINEA,M,Unknown,Unknown,N
3425,1964,AUSTRALIA,Unknown,Unknown,Fishing,N
3426,1964,PAPUA NEW GUINEA,M,28,Swimming,N
3427,1964,KENYA,M,10,Fishing,Y
3428,1964,AUSTRALIA,M,25,Other,N
3429,1964,AUSTRALIA,M,29,Swimming,Y
3430,1964,AUSTRALIA,M,25,Other,N
3431,1964,USA,Unknown,Unknown,Fishing,N
3432,1964,SOUTH AFRICA,M,Unknown,Surfing,N
3433,1964,USA,Unknown,Unknown,Other,N
3434,1964,AUSTRALIA,M,19,Surfing,N
3435,1964,Unknown,M,24,Fishing,Unknown
3436,1964,TAIWAN,M,32,Swimming,Y
3437,1964,TAIWAN,M,20,Swimming,N
3438,1964,USA,M,14,Swimming,N
3439,1964,MEXICO,M,19,Other,N
3440,1964,USA,M,18,Fishing,N
3441,1964,USA,M,Unknown,Swimming,N
3442,1964,USA,M,28,Fishing,N
3443,1964,JAPAN,M,12,Swimming,N
3444,1964,PANAMA,M,21,Fishing,N
3445,1964,USA,M,22,Unknown,N
3446,1964,SOUTH AFRICA,M,30,Other,N
3447,1964,USA,Unknown,Unknown,Other,N
3448,1964,SOUTH AFRICA,M,52,Fishing,Y
3449,1964,USA,M,Unknown,Other,N
3450,1964,PAPUA NEW GUINEA,M,Unknown,Fishing,Y
3451,1964,PAPUA NEW GUINEA,Unknown,Unknown,Other,N
3452,1964,BERMUDA,Unknown,Unknown,Other,Y
3453,1964,USA,F,29,Swimming,Y
3454,1964,USA,Unknown,Unknown,Fishing,N
3455,1964,PAPUA NEW GUINEA,M,Unknown,Fishing,N
3456,1964,FIJI,M,23,Fishing,N
3457,1964,SOUTH AFRICA,M,40,Swimming,Y
3458,1964,PANAMA,M,47,Other,N
3459,1964,FIJI,M,35,Fishing,Y
3460,1964,PANAMA,M,13,Other,Y
3461,1964,PAPUA NEW GUINEA,M,Unknown,Fishing,Y
3462,1964,AUSTRALIA,M,19,Surfing,N
3463,1964,PAPUA NEW GUINEA,M,32,Other,Y
3464,1964,USA,M,38,Other,N
3465,1964,SENEGAL,M,Unknown,Other,N
3466,1964,FIJI,Unknown,Unknown,Fishing,N
3467,1964,NEW CALEDONIA,M,15,Other,Y
3468,1964,FIJI,M,17,Fishing,Y
3469,1964,NEW ZEALAND,M,Unknown,Other,N
3470,1964,NEW ZEALAND,M,26,Fishing,N
3471,1964,SOUTH AFRICA,M,25,Other,N
3472,1964,NEW ZEALAND,M,Unknown,Other,N
3473,1964,NEW ZEALAND,M,19,Swimming,Y
3474,1964,AUSTRALIA,M,23,Swimming,Y
3475,1964,NEW ZEALAND,Unknown,Unknown,Other,N
3476,1964,USA,M,12,Other,N
3477,1964,COSTA RICA,M,Unknown,Swimming,Y
3478,1964,FIJI,Unknown,Unknown,Fishing,Y
3479,1964,SOUTH AFRICA,M,39,Surfing,N
3480,1964,SOUTH AFRICA,M,17,Other,N
3481,1964,SOUTH AFRICA,Unknown,Unknown,Other,N
3482,1964,AUSTRALIA,M,Unknown,Other,N
3483,1964,USA,M,21,Surfing,N
3484,1964,PAPUA NEW GUINEA,M,Unknown,Fishing,Y
3485,1964,FIJI,F,20,Swimming,N
3486,1964,AUSTRALIA,Unknown,Unknown,Unknown,Unknown
3487,1964,SOUTH AFRICA,M,Unknown,Other,N
3488,1964,NEW ZEALAND,M,Unknown,Other,N
3489,1963,SOUTH AFRICA,F,20,Other,N
3490,1963,SOUTH AFRICA,M,24,Swimming,N
3491,1963,AUSTRALIA,M,Unknown,Other,N
3492,1963,SOUTH AFRICA,M,18,Swimming,Y
3493,1963,ATLANTIC OCEAN,F,Unknown,Other,N
3494,1963,SOUTH AFRICA,M,13,Other,N
3495,1963,AUSTRALIA,M,Unknown,Fishing,N
3496,1963,SOUTH AFRICA,M,Unknown,Fishing,N
3497,1963,SOUTH AFRICA,M,15,Surfing,Y
3498,1963,AUSTRALIA,M,23,Fishing,N
3499,1963,NEW BRITAIN,M,22,Fishing,Y
3500,1963,NEW ZEALAND,M,20,Other,N
3501,1963,PAPUA NEW GUINEA,F,18,Fishing,N
3502,1963,FIJI,F,21,Fishing,N
3503,1963,FIJI,M,25,Other,N
3504,1963,ITALY,M,28,Fishing,N
3505,1963,AUSTRALIA,M,Unknown,Other,N
3506,1963,USA,M,Unknown,Other,N
3507,1963,PAPUA NEW GUINEA,M,Unknown,Other,N
3508,1963,PALAU,M,35,Fishing,N
3509,1963,USA,M,28,Surfing,N
3510,1963,NORTH PACIFIC OCEAN,M,20,Fishing,N
3511,1963,CHILE,M,Unknown,Fishing,Y
3512,1963,USA,Unknown,25,Fishing,Y
3513,1963,SOLOMON ISLANDS,M,30,Other,Y
3514,1963,AUSTRALIA,M,18,Surfing,N
3515,1963,USA,M,16,Fishing,N
3516,1963,DOMINICAN REPUBLIC,M,24,Swimming,Y
3517,1963,FEDERATED STATES OF MICRONESIA,M,26,Fishing,N
3518,1963,USA,M,14,Other,N
3519,1963,USA,M,24,Fishing,N
3520,1963,JAMAICA,Unknown,Unknown,Fishing,Y
3521,1963,PANAMA,M,Unknown,Other,Y
3522,1963,GREECE,F,42,Swimming,Y
3523,1963,PAPUA NEW GUINEA,M,30,Fishing,N
3524,1963,USA,M,Unknown,Swimming,N
3525,1963,PHILIPPINES,Unknown,Unknown,Other,Y
3526,1963,AUSTRALIA,M,Unknown,Fishing,N
3527,1963,USA,M,25,Swimming,Y
3528,1963,SOUTH AFRICA,M,15,Swimming,N
3529,1963,AUSTRALIA,M,25,Surfing,N
3530,1963,USA,M,15,Surfing,N
3531,1963,USA,M,Unknown,Other,Y
3532,1963,SOLOMON ISLANDS,M,Unknown,Other,Y
3533,1963,PAPUA NEW GUINEA,M,Unknown,Swimming,N
3534,1963,AUSTRALIA,M,18,Fishing,N
3535,1963,FIJI,M,28,Fishing,N
3536,1963,MAURITIUS,M,24,Unknown,N
3537,1963,USA,M,Unknown,Other,Y
3538,1963,FIJI,M,41,Other,N
3539,1963,AUSTRALIA,F,32,Other,Y
3540,1963,AUSTRALIA,M,25,Swimming,Y
3541,1963,SOUTH AFRICA,Unknown,Unknown,Fishing,N
3542,1963,NEW ZEALAND,Unknown,14,Fishing,N
3543,1963,SOUTH AFRICA,M,Unknown,Fishing,N
3544,1963,SOUTH AFRICA,M,27,Other,N
3545,1963,SOUTH AFRICA,M,24,Fishing,N
3546,1963,AUSTRALIA,Unknown,Unknown,Fishing,N
3547,1963,MOZAMBIQUE,Unknown,Unknown,Unknown,N
3548,1963,FIJI,Unknown,Unknown,Unknown,Unknown
3549,1963,SEYCHELLES,M,Unknown,Fishing,Y
3550,1962,SOUTH AFRICA,M,Unknown,Other,N
3551,1962,AUSTRALIA,M,16,Fishing,Y
3552,1962,SOUTH AFRICA,Unknown,Unknown,Fishing,N
3553,1962,AUSTRALIA,M,26,Fishing,N
3554,1962,AUSTRALIA,M,Unknown,Unknown,Y
3555,1962,USA,M,24,Surfing,N
3556,1962,AUSTRALIA,Unknown,Unknown,Fishing,N
3557,1962,MID ATLANTIC OCEAN,M,Unknown,Other,N
3558,1962,SOUTH AFRICA,M,30,Fishing,N
3559,1962,MEXICO,M,32,Other,Y
3560,1962,ADMIRALTY ISLANDS,M,26,Unknown,N
3561,1962,AUSTRALIA,M,Unknown,Other,N
3562,1962,USA,F,43,Fishing,N
3563,1962,PANAMA,M,1,Other,Y
3564,1962,BRITISH WEST INDIES,M,24,Fishing,N
3565,1962,MEXICO,M,20,Swimming,N
3566,1962,SOUTH ATLANTIC OCEAN,M,29,Other,Y
3567,1962,ITALY,M,28,Fishing,Y
3568,1962,ISRAEL,M,Unknown,Fishing,Unknown
3569,1962,TURKEY,M,Unknown,Unknown,N
3570,1962,PAPUA NEW GUINEA,M,49,Fishing,N
3571,1962,USA,M,39,Other,N
3572,1962,USA,Unknown,Unknown,Unknown,N
3573,1962,SOUTH AFRICA,Unknown,Unknown,Fishing,N
3574,1962,USA,M,40,Surfing,Y
3575,1962,USA,M,24,Other,N
3576,1962,PAPUA NEW GUINEA,M,30,Fishing,Y
3577,1962,ITALY,M,Unknown,Other,N
3578,1962,SENEGAL,M,23,Other,N
3579,1962,USA,M,21,Other,N
3580,1962,MADAGASCAR,M,20,Other,N
3581,1962,USA,M,19,Fishing,N
3582,1962,USA,M,41,Surfing,N
3583,1962,USA,M,13,Other,N
3584,1962,GREECE,Unknown,Unknown,Unknown,N
3585,1962,USA,M,Unknown,Other,Y
3586,1962,SOUTH AFRICA,Unknown,Unknown,Other,N
3587,1962,USA,M,11,Other,N
3588,1962,USA,M,31,Other,N
3589,1962,USA,M,32,Other,Y
3590,1962,USA,M,35,Other,Y
3591,1962,PAPUA NEW GUINEA,M,Unknown,Other,Y
3592,1962,USA,M,13,Other,N
3593,1962,AUSTRALIA,Unknown,Unknown,Fishing,N
3594,1962,USA,M,55,Other,N
3595,1962,USA,M,31,Other,N
3596,1962,USA,M,17,Unknown,N
3597,1962,USA,Unknown,Unknown,Other,Y
3598,1962,FIJI,Unknown,Unknown,Fishing,N
3599,1962,AUSTRALIA,Unknown,Unknown,Fishing,N
3600,1962,MOZAMBIQUE,M,16,Swimming,N
3601,1962,SOUTH AFRICA,M,13,Other,N
3602,1962,SOUTH AFRICA,Unknown,Unknown,Fishing,N
3603,1962,NEW ZEALAND,M,Unknown,Unknown,N
3604,1962,AUSTRALIA,Unknown,Unknown,Fishing,N
3605,1962,PAPUA NEW GUINEA,M,10,Swimming,Y
3606,1962,PAPUA NEW GUINEA,M,Unknown,Swimming,N
3607,1962,NEW ZEALAND,M,15,Swimming,N
3608,1962,AUSTRALIA,M,Unknown,Fishing,N
3609,1962,SOUTH AFRICA,M,22,Swimming,Y
3610,1962,SOUTH AFRICA,M,13,Other,Y
3611,1962,AUSTRALIA,M,35,Swimming,N
3612,1962,NEW ZEALAND,Unknown,Unknown,Fishing,Unknown
3613,1962,SOLOMON ISLANDS,M,Unknown,Swimming,Y
3614,1962,NEW ZEALAND,M,18,Other,N
3615,1962,MOZAMBIQUE,M,16,Unknown,Unknown
3616,1962,AUSTRALIA,M,19,Fishing,N
3617,1962,SOUTH AFRICA,M,40,Fishing,Y
3618,1962,NEW ZEALAND,Unknown,Unknown,Fishing,N
3619,1962,NEW ZEALAND,M,44,Fishing,N
3620,1962,USA,M,29,Surfing,N
3621,1962,AUSTRALIA,Unknown,Unknown,Fishing,N
3622,1962,AUSTRALIA,M,19,Surfing,N
3623,1962,AUSTRALIA,Unknown,Unknown,Fishing,N
3624,1962,PAPUA NEW GUINEA,M,24,Fishing,N
3625,1962,NEW ZEALAND,F,54,Surfing,N
3626,1962,AUSTRALIA,Unknown,Unknown,Fishing,N
3627,1962,AUSTRALIA,M,25,Swimming,Y
3628,1962,AUSTRALIA,Unknown,Unknown,Other,N
3629,1962,AUSTRALIA,Unknown,Unknown,Surfing,N
3630,1962,SOUTH AFRICA,Unknown,Unknown,Fishing,N
3631,1962,AUSTRALIA,Unknown,Unknown,Fishing,N
3632,1962,MARSHALL ISLANDS,M,57,Fishing,N
3633,1962,SPAIN,F,Unknown,Other,N
3634,1962,INDONESIA,Unknown,Unknown,Unknown,Y
3635,1962,AUSTRALIA,M,Unknown,Other,N
3636,1961,AUSTRALIA,F,18,Other,Y
3637,1961,AUSTRALIA,M,24,Other,N
3638,1961,SOUTH AFRICA,M,18,Other,N
3639,1961,AUSTRALIA,M,23,Fishing,N
3640,1961,AUSTRALIA,Unknown,Unknown,Fishing,N
3641,1961,MOZAMBIQUE,M,20,Other,N
3642,1961,AUSTRALIA,M,22,Surfing,Y
3643,1961,AUSTRALIA,M,17,Swimming,N
3644,1961,MEXICO,Unknown,Unknown,Unknown,Y
3645,1961,PHILIPPINES,M,Unknown,Other,N
3646,1961,USA,M,45,Swimming,Y
3647,1961,VANUATU,M,Unknown,Other,N
3648,1961,USA,M,45,Unknown,Y
3649,1961,USA,M,16,Unknown,N
3650,1961,CROATIA,M,19,Swimming,Y
3651,1961,TANZANIA,M,42,Fishing,N
3652,1961,MID ATLANTIC OCEAN,M,22,Other,N
3653,1961,PERSIAN GULF,M,Unknown,Other,N
3654,1961,ITALY,M,35,Fishing,N
3655,1961,AUSTRALIA,Unknown,Unknown,Other,Y
3656,1961,USA,M,16,Swimming,N
3657,1961,USA,M,19,Other,N
3658,1961,BERMUDA,M,22,Fishing,N
3659,1961,USA,M,38,Fishing,N
3660,1961,PAPUA NEW GUINEA,M,Unknown,Fishing,N
3661,1961,USA,M,57,Fishing,N
3662,1971,TURKEY,M,16,Swimming,N
3663,1961,AUSTRALIA,Unknown,Unknown,Fishing,N
3664,1961,ITALY,M,21,Fishing,N
3665,1961,PANAMA,M,10,Fishing,Y
3666,1961,USA,M,23,Fishing,Y
3667,1961,USA,M,25,Other,N
3668,1961,USA,M,Unknown,Fishing,N
3669,1961,NEW BRITAIN,M,Unknown,Fishing,N
3670,1961,PAPUA NEW GUINEA,M,19,Fishing,N
3671,1961,USA,M,20,Other,N
3672,1961,NEW BRITAIN,M,Unknown,Other,N
3673,1961,USA,M,52,Other,N
3674,1961,AUSTRALIA,M,Unknown,Fishing,N
3675,1961,USA,M,10,Other,N
3676,1961,AUSTRALIA,M,Unknown,Fishing,N
3677,1961,MOZAMBIQUE,M,37,Swimming,N
3678,1961,SOUTH AFRICA,M,Unknown,Other,N
3679,1961,USA,M,22,Fishing,N
3680,1961,AUSTRALIA,M,21,Fishing,N
3681,1961,AUSTRALIA,M,40,Other,N
3682,1961,MOZAMBIQUE,M,38,Swimming,Y
3683,1961,PERSIAN GULF,Unknown,Unknown,Other,Y
3684,1961,AUSTRALIA,M,24,Fishing,N
3685,1961,AUSTRALIA,M,Unknown,Fishing,N
3686,1961,AUSTRALIA,M,24,Fishing,N
3687,1961,AUSTRALIA,M,24,Swimming,N
3688,1961,AUSTRALIA,F,Unknown,Fishing,N
3689,1961,AUSTRALIA,M,21,Fishing,N
3690,1961,NORTH PACIFIC OCEAN,M,33,Other,N
3691,1961,SOUTH AFRICA,M,44,Fishing,N
3692,1961,FIJI,M,Unknown,Other,N
3693,1961,USA,M,30,Other,N
3694,1961,AUSTRALIA,F,Unknown,Other,N
3695,1961,JAMAICA,M,Unknown,Unknown,Y
3696,1961,SOUTH AFRICA,M,27,Fishing,N
3697,1961,SOUTH AFRICA,M,14,Swimming,Y
3698,1961,AUSTRALIA,M,Unknown,Other,N
3699,1961,USA,M,Unknown,Unknown,N
3700,1961,SOUTH AFRICA,Unknown,Unknown,Fishing,N
3701,1961,SOUTH AFRICA,M,15,Swimming,N
3702,1961,AUSTRALIA,M,27,Other,N
3703,1961,SOUTH AFRICA,M,13,Other,N
3704,1961,ATLANTIC OCEAN,Unknown,Unknown,Other,Y
3705,1961,AUSTRALIA,M,Unknown,Fishing,N
3706,1961,MOZAMBIQUE,M,Unknown,Swimming,N
3707,1961,SOUTH AFRICA,M,26,Other,N
3708,1961,SOUTH AFRICA,Unknown,Unknown,Unknown,Y
3709,1961,AUSTRALIA,Unknown,Unknown,Other,N
3710,1961,AUSTRALIA,Unknown,Unknown,Fishing,N
3711,1961,COLUMBIA,M,Unknown,Swimming,N
3712,1961,NEW CALEDONIA,Unknown,Unknown,Fishing,N
3713,1961,SENEGAL,M,20,Other,Y
3714,1961,USA,Unknown,Unknown,Other,Y
3715,1960,USA,M,Unknown,Fishing,Y
3716,1960,AUSTRALIA,F,27,Unknown,N
3717,1960,SOUTH AFRICA,M,25,Swimming,Y
3718,1960,AUSTRALIA,M,33,Fishing,N
3719,1960,AUSTRALIA,M,Unknown,Fishing,N
3720,1960,AUSTRALIA,M,41,Swimming,N
3721,1960,USA,F,51,Other,Y
3722,1960,AUSTRALIA,M,17,Surfing,N
3723,1960,AUSTRALIA,M,24,Fishing,N
3724,1960,SOUTH AFRICA,Unknown,Unknown,Other,N
3725,1960,NEW GUINEA,M,Unknown,Unknown,N
3726,1960,PAPUA NEW GUINEA,M,Unknown,Fishing,Y
3727,1960,USA,M,36,Other,N
3728,1960,SOUTH AFRICA,Unknown,Unknown,Fishing,N
3729,1960,AUSTRALIA,M,24,Fishing,N
3730,1960,PAPUA NEW GUINEA,M,26,Other,N
3731,1960,RED SEA / INDIAN OCEAN,M,Unknown,Other,Y
3732,1960,USA,M,Unknown,Other,Y
3733,1960,SOUTH AFRICA,Unknown,Unknown,Fishing,N
3734,1960,JOHNSTON ISLAND,M,37,Other,N
3735,1960,USA,M,Unknown,Fishing,N
3736,1960,PACIFIC OCEAN,M,Unknown,Other,N
3737,1960,AUSTRALIA,Unknown,Unknown,Unknown,N
3738,1960,MARSHALL ISLANDS,M,Unknown,Fishing,N
3739,1960,MARSHALL ISLANDS,M,Unknown,Fishing,N
3740,1960,USA,M,25,Swimming,N
3741,1960,SENEGAL,Unknown,Unknown,Other,Y
3742,1960,USA,M,Unknown,Other,Y
3743,1960,USA,M,38,Other,N
3744,1960,PAPUA NEW GUINEA,M,Unknown,Other,N
3745,1960,USA,M,14,Unknown,N
3746,1960,USA,M,24,Other,N
3747,1960,MOZAMBIQUE,Unknown,Unknown,Other,N
3748,1960,USA,M,15,Other,N
3749,1960,ENGLAND,M,25,Other,N
3750,1960,USA,M,46,Fishing,N
3751,1960,USA,M,Unknown,Swimming,Y
3752,1960,PAPUA NEW GUINEA,M,25,Fishing,N
3753,1960,USA,M,17,Other,N
3754,1960,USA,M,41,Fishing,N
3755,1960,PAPUA NEW GUINEA,M,Unknown,Fishing,N
3756,1960,USA,M,Unknown,Surfing,N
3757,1960,NEW ZEALAND,Unknown,Unknown,Fishing,N
3758,1960,NORTH SEA,M,18,Fishing,N
3759,1960,USA,M,39,Other,N
3760,1960,USA,M,39,Other,N
3761,1960,PHILIPPINES,M,58,Surfing,Y
3762,1960,USA,M,24,Swimming,N
3763,1960,PANAMA,M,27,Fishing,N
3764,1960,BERMUDA,M,25,Surfing,N
3765,1960,USA,F,16,Swimming,N
3766,1960,USA,Unknown,Unknown,Unknown,N
3767,1960,PAPUA NEW GUINEA,Unknown,Unknown,Unknown,Y
3768,1960,SOUTH AFRICA,M,16,Other,N
3769,1960,USA,M,48,Surfing,N
3770,1960,AUSTRALIA,M,Unknown,Fishing,N
3771,1960,SOUTH AFRICA,M,Unknown,Fishing,N
3772,1960,BERMUDA,M,28,Other,N
3773,1960,AUSTRALIA,M,17,Surfing,N
3774,1960,AUSTRALIA,M,Unknown,Fishing,N
3775,1960,AUSTRALIA,M,Unknown,Fishing,N
3776,1960,AUSTRALIA,M,Unknown,Other,N
3777,1960,AUSTRALIA,Unknown,Unknown,Fishing,N
3778,1960,FIJI,F,Unknown,Fishing,Y
3779,1960,PHILIPPINES,M,Unknown,Fishing,Y
3780,1960,SOUTH AFRICA,Unknown,Unknown,Fishing,N
3781,1960,USA,M,42,Other,N
3782,1960,GUAM,M,44,Fishing,N
3783,1960,AUSTRALIA,M,31,Fishing,N
3784,1960,NEW ZEALAND,M,22,Fishing,N
3785,1960,USA,M,36,Fishing,N
3786,1960,SENEGAL,M,Unknown,Fishing,N
3787,1960,PAPUA NEW GUINEA,M,26,Fishing,Y
3788,1960,AUSTRALIA,Unknown,Unknown,Fishing,N
3789,1960,AUSTRALIA,M,20,Fishing,N
3790,1960,USA,Unknown,Unknown,Other,Y
3791,1960,PAPUA NEW GUINEA,M,Unknown,Unknown,N
3792,1960,Unknown,Unknown,Unknown,Other,N
3793,1960,AUSTRALIA,Unknown,Unknown,Unknown,N
3794,1960,AUSTRALIA,M,13,Other,Y
3795,1960,AUSTRALIA,M,Unknown,Fishing,N
3796,1960,AUSTRALIA,Unknown,Unknown,Other,N
3797,1960,SOUTH AFRICA,F,Unknown,Other,N
3798,1960,NICARAGUA,M,Unknown,Other,N
3799,1960,GRENADA,M,9,Fishing,N
3800,1960,CARIBBEAN SEA,M,Unknown,Other,N
3801,1960,SRI LANKA,M,Unknown,Fishing,N
3802,1960,SRI LANKA,M,Unknown,Other,N
3803,1960,FIJI,M,Unknown,Fishing,N
3804,1960,PAPUA NEW GUINEA,M,16,Fishing,Y
3805,1960,PAPUA NEW GUINEA,M,20,Fishing,N
3806,1960,MOZAMBIQUE,F,5,Swimming,Y
3807,1960,SOUTH AFRICA,F,Unknown,Other,N
3808,1959,AUSTRALIA,Unknown,Unknown,Other,N
3809,1959,AUSTRALIA,Unknown,40,Fishing,N
3810,1959,PAPUA NEW GUINEA,Unknown,13,Swimming,Y
3811,1959,AUSTRALIA,M,29,Other,Y
3812,1959,PHILIPPINES,M,Unknown,Other,Y
3813,1959,AUSTRALIA,M,26,Fishing,N
3814,1959,AUSTRALIA,M,Unknown,Fishing,N
3815,1959,NEW ZEALAND,M,Unknown,Fishing,N
3816,1959,MALDIVE ISLANDS,F,3,Other,Y
3817,1959,AUSTRALIA,M,19,Surfing,N
3818,1959,AUSTRALIA,M,17,Other,N
3819,1959,AUSTRALIA,M,19,Surfing,N
3820,1959,USA,Unknown,Unknown,Other,Y
3821,1959,SOUTH AFRICA,Unknown,Unknown,Fishing,N
3822,1959,AUSTRALIA,Unknown,Unknown,Fishing,N
3823,1959,USA,M,21,Surfing,N
3824,1959,AUSTRALIA,M,Unknown,Fishing,N
3825,1959,PAPUA NEW GUINEA,M,Unknown,Fishing,N
3826,1959,MOZAMBIQUE,M,Unknown,Swimming,Y
3827,1959,PAPUA NEW GUINEA,Unknown,Unknown,Unknown,N
3828,1959,USA,M,30,Other,N
3829,1959,FIJI,M,Unknown,Other,Y
3830,1959,FIJI,M,36,Fishing,N
3831,1959,PHILIPPINES,M,28,Swimming,N
3832,1959,BERMUDA,F,29,Unknown,Y
3833,1959,USA,M,30,Other,N
3834,1959,USA,Unknown,Unknown,Other,Unknown
3835,1959,USA,Unknown,Unknown,Other,N
3836,1959,INDIA,Unknown,Unknown,Unknown,Y
3837,1959,USA,M,Unknown,Other,N
3838,1959,MEXICO,F,25,Unknown,Y
3839,1959,AZORES,Unknown,Unknown,Fishing,N
3840,1959,AUSTRALIA,M,Unknown,Swimming,N
3841,1959,JAPAN,M,14,Unknown,N
3842,1959,PHILIPPINES,M,10,Other,Y
3843,1959,USA,M,21,Other,N
3844,1959,USA,M,26,Fishing,Y
3845,1959,USA,M,Unknown,Fishing,N
3846,1959,PHILIPPINES,Unknown,Unknown,Fishing,Y
3847,1959,USA,M,32,Fishing,N
3848,1959,CROATIA,M,Unknown,Fishing,N
3849,1959,JAPAN,M,16,Swimming,Y
3850,1959,USA,F,15,Other,N
3851,1959,USA,M,Unknown,Other,N
3852,1959,ITALY,M,26,Other,Y
3853,1959,USA,Unknown,Unknown,Other,N
3854,1959,USA,M,25,Surfing,N
3855,1959,JAPAN,M,22,Unknown,Y
3856,1959,USA,Unknown,21,Unknown,N
3857,1959,USA,Unknown,Unknown,Fishing,N
3858,1959,USA,M,Unknown,Other,N
3859,1959,CARIBBEAN SEA,Unknown,27,Other,Y
3860,1959,USA,M,13,Other,N
3861,1959,NORTH ATLANTIC OCEAN,Unknown,Unknown,Unknown,N
3862,1959,MEXICO,M,Unknown,Other,Y
3863,1959,TURKEY,M,Unknown,Unknown,N
3864,1959,MEXICO,M,Unknown,Swimming,Y
3865,1959,USA,M,33,Other,Y
3866,1959,USA,Unknown,Unknown,Swimming,Y
3867,1959,SOUTH AFRICA,M,23,Fishing,N
3868,1959,USA,F,37,Unknown,N
3869,1959,USA,M,18,Other,Y
3870,1959,USA,M,19,Fishing,N
3871,1959,MID ATLANTIC OCEAN,M,Unknown,Other,N
3872,1959,AUSTRALIA,M,22,Fishing,N
3873,1959,AUSTRALIA,M,43,Other,N
3874,1959,USA,M,Unknown,Fishing,N
3875,1959,SOUTH AFRICA,M,Unknown,Fishing,N
3876,1959,AUSTRALIA,M,Unknown,Fishing,N
3877,1959,USA,M,13,Swimming,N
3878,1959,PHILIPPINES,M,20,Other,Y
3879,1959,USA,M,Unknown,Other,N
3880,1959,AUSTRALIA,M,Unknown,Fishing,N
3881,1959,VENEZUELA,M,Unknown,Other,N
3882,1959,PAPUA NEW GUINEA,M,Unknown,Fishing,N
3883,1959,SOLOMON ISLANDS,M,15,Other,Y
3884,1959,SOUTH AFRICA,M,14,Other,N
3885,1959,AUSTRALIA,M,20,Other,N
3886,1959,ECUADOR,M,57,Other,N
3887,1959,AUSTRALIA,M,16,Swimming,N
3888,1959,AUSTRALIA,M,22,Other,Y
3889,1959,AUSTRALIA,M,17,Surfing,N
3890,1959,SOUTH AFRICA,M,18,Swimming,N
3891,1959,NEW GUINEA,M,Unknown,Other,N
3892,1959,MOZAMBIQUE,M,29,Swimming,Y
3893,1959,AUSTRALIA,M,Unknown,Fishing,N
3894,1959,SOUTH KOREA,M,Unknown,Swimming,Y
3895,1959,INDIA,Unknown,Unknown,Unknown,Y
3896,1959,ATLANTIC OCEAN,M,Unknown,Other,N
3897,1959,PAPUA NEW GUINEA,M,Unknown,Fishing,N
3898,1959,PAPUA NEW GUINEA,M,Unknown,Fishing,N
3899,1959,PAPUA NEW GUINEA,M,Unknown,Unknown,Y
3900,1959,PAPUA NEW GUINEA,M,Unknown,Fishing,N
3901,1958,TURKEY,Unknown,Unknown,Fishing,Unknown
3902,1958,PAPUA NEW GUINEA,Unknown,Unknown,Unknown,N
3903,1958,SOUTH AFRICA,M,14,Swimming,Y
3904,1958,USA,M,15,Surfing,Y
3905,1958,AMERICAN SAMOA,M,22,Other,Y
3906,1958,AUSTRALIA,M,21,Swimming,Y
3907,1958,SOUTH AFRICA,M,Unknown,Fishing,N
3908,1958,PAPUA NEW GUINEA,M,Unknown,Fishing,Y
